;AGREEMENT_RK;TARGET;AGE;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;GENDER;CHILD_TOTAL;DEPENDANTS;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED
544;74957537;0;51;1;0;0;2;2;9000;4;1
545;61238488;0;42;1;0;1;1;1;9000;1;0
547;64362710;0;42;1;0;0;1;2;20000;1;0
548;65473864;0;25;1;0;1;1;1;7000;1;1
549;62940098;0;48;1;0;1;0;0;14000;1;0
550;62799201;0;42;1;0;0;1;1;9000;1;0
551;74636701;0;56;1;0;1;0;0;8000;1;1
552;74465758;0;59;1;0;1;4;0;24000;2;0
553;67174948;0;52;1;0;0;2;0;10000;3;1
554;74838342;0;26;1;0;1;1;1;15000;1;0
555;74461792;0;30;1;0;1;1;1;12000;2;1
556;75203235;0;34;1;0;0;2;2;12000;2;1
558;63588591;1;40;1;0;0;3;2;40000;1;1
559;74552724;0;62;0;1;1;2;0;8000;3;0
560;73836162;0;24;1;0;1;0;0;9500;2;0
561;63319748;1;51;1;0;0;0;0;9000;1;0
562;61447237;0;42;1;0;1;1;1;8500;1;0
563;64595548;0;55;0;1;1;3;0;8000;2;1
564;65206441;0;30;1;0;0;1;1;36000;1;1
565;67334743;0;31;1;0;0;0;0;10000;1;0
566;62141358;1;35;1;0;0;1;1;27000;1;0
567;62990423;0;34;1;0;1;3;3;5000;1;0
568;64825026;0;58;1;0;1;3;1;10000;1;0
569;64351238;1;25;1;0;0;0;0;15000;1;1
570;67312796;0;50;1;0;1;3;1;8000;2;1
571;61919784;0;33;1;0;0;1;1;20000;2;1
572;62496016;0;46;1;0;1;0;0;10000;1;1
573;66923501;0;58;0;1;1;2;0;6500;1;1
575;61469712;0;28;1;0;0;0;0;25000;1;0
577;63095755;0;27;1;0;1;2;2;5000;1;0
579;66432914;0;48;1;0;0;2;1;7000;2;1
580;62180770;0;28;1;0;1;0;0;10000;2;0
581;74658840;1;28;1;0;1;1;1;10000;3;1
582;61156098;0;38;1;0;1;0;0;14000;1;0
583;62094825;0;22;1;0;0;0;0;18000;1;0
584;72282999;0;26;1;0;0;0;0;15000;1;0
586;66595337;0;28;1;0;0;0;0;20000;5;1
587;75004974;0;24;1;0;1;0;0;15000;1;0
588;60084780;0;42;1;0;1;3;3;5000;1;0
589;66187289;0;26;1;0;1;0;0;15000;1;0
591;67173832;0;49;1;0;1;0;0;10000;2;1
592;64371693;1;53;1;0;0;1;0;8700;1;0
593;64902730;0;42;1;0;0;2;2;20000;1;0
594;59931599;0;57;0;1;1;0;0;9000;1;1
595;63005413;0;35;1;0;0;1;1;23000;1;0
596;66705725;0;43;1;0;1;0;0;28000;1;1
597;63001361;0;42;1;0;1;3;2;20000;1;0
598;74994158;0;59;0;1;1;2;0;9000;1;1
599;66850803;0;32;1;0;1;0;0;5000;2;1
600;63812128;0;40;1;0;0;0;0;10500;2;1
601;62987746;0;33;1;0;1;0;0;9000;1;0
602;74989053;0;35;1;0;1;2;2;12000;1;1
603;74021700;0;25;1;0;1;1;1;7000;1;0
604;61968821;0;49;1;0;1;3;0;18000;1;1
605;66846461;0;39;1;0;1;1;1;15000;3;1
606;62485035;0;23;1;0;0;1;0;9000;1;1
607;62480222;1;33;1;0;0;1;1;30000;1;1
608;64442130;0;36;1;0;0;2;2;15000;1;0
609;75287816;0;55;0;1;0;0;0;10000;1;0
610;65224809;0;56;0;1;1;0;0;6000;1;0
611;72295847;1;33;1;0;0;0;0;9500;1;0
612;61130403;0;64;1;1;1;2;0;12000;1;1
613;61298430;0;42;1;0;1;4;0;4800;2;1
614;62506299;0;25;1;0;0;0;0;24000;1;1
615;64895229;0;39;1;0;0;2;2;7000;1;0
616;74994019;0;36;1;0;0;1;1;10000;4;1
617;62767526;0;25;1;0;0;0;0;15000;1;0
618;66773331;0;33;1;0;1;2;2;7000;2;1
619;61033976;0;49;1;0;1;2;1;6000;1;1
620;74946413;0;35;1;0;0;0;0;30000;1;1
622;66969282;0;43;1;0;0;0;0;10000;1;0
623;64564579;0;40;0;1;1;2;1;15000;1;0
624;61101544;0;32;1;0;0;1;1;28000;1;1
625;73825072;0;57;0;1;1;2;0;16000;1;0
626;74661035;0;25;1;0;1;1;1;6000;3;1
627;62799088;0;25;1;0;0;1;1;12000;1;0
628;61361904;0;38;1;0;0;2;2;13000;1;0
629;62027579;0;38;1;0;0;1;1;10000;1;0
630;63982920;0;40;1;0;0;2;2;15000;1;1
631;66738420;1;25;1;0;1;0;0;45000;1;1
632;67277822;0;44;1;0;1;2;2;16000;1;0
633;65405055;0;23;1;0;1;0;0;10000;1;1
634;59968281;0;34;1;0;1;0;0;10000;1;0
635;66518677;1;62;1;1;1;2;0;12000;2;1
636;61517702;0;23;1;0;0;0;0;17000;1;0
637;61369476;0;56;1;0;1;2;0;15000;1;0
638;60046535;0;55;1;0;1;2;0;6000;1;0
641;65493163;0;24;1;0;1;1;1;6000;1;1
642;74635857;0;63;0;1;1;3;0;22000;1;1
643;60392079;0;38;1;0;1;1;1;6500;1;0
644;60055202;0;23;1;0;0;0;0;10000;1;0
645;74960874;0;40;1;0;0;1;0;15000;3;0
646;62182666;0;54;1;0;1;3;0;4600;1;0
647;66532035;0;51;0;1;1;2;0;10000;2;1
648;66657089;0;59;1;0;1;0;0;11000;3;1
649;62940189;0;47;1;0;1;1;1;15000;1;0
650;61376845;0;40;1;0;1;2;2;10000;2;1
651;74987865;1;44;1;0;1;2;2;10000;1;1
652;60050469;0;45;1;0;0;2;2;18000;1;0
653;62491162;0;53;1;0;1;2;0;5500;1;1
654;63325996;0;31;1;0;1;0;0;10000;1;0
655;60444898;0;66;1;1;1;3;0;17404;1;0
656;66196644;0;22;1;0;1;0;0;7000;1;0
657;61928675;0;27;1;0;1;1;1;9000;1;1
658;62025848;0;39;1;0;1;2;2;12000;1;0
659;60038271;0;33;1;0;0;0;0;10000;1;1
660;60037794;0;46;1;0;1;1;0;9000;1;0
661;61252399;0;46;1;0;0;0;0;13000;1;0
662;61305615;0;23;1;0;0;0;0;20000;1;1
663;64469939;0;42;1;0;0;2;2;15000;1;0
664;61248413;0;36;1;0;0;2;2;7500;1;0
665;67337458;0;42;1;0;1;2;0;20000;1;0
666;61059153;0;36;1;0;1;0;0;18000;1;1
667;73826560;0;46;1;0;1;0;0;7000;1;0
668;61161196;0;33;1;0;0;0;0;15000;1;0
669;74958027;0;51;1;0;1;5;0;10000;5;1
670;67069547;0;38;1;0;0;2;2;15000;1;1
671;66518299;0;50;1;0;1;0;0;8000;2;1
672;62990986;1;35;1;0;0;1;1;15000;1;0
673;66075974;0;25;1;0;1;1;1;8000;1;1
674;66715520;0;51;1;0;1;0;0;10000;3;1
675;65490363;0;23;1;0;1;0;0;12000;1;1
676;67092537;0;42;1;0;0;0;0;25000;2;1
677;64905435;0;38;1;0;1;1;1;10000;1;0
679;61233787;0;51;1;0;0;2;2;18000;1;0
680;74982906;0;36;1;0;0;2;2;8000;2;1
681;63920166;0;43;1;0;1;1;0;15500;1;0
682;61517562;0;38;1;0;1;2;2;8000;1;0
683;62616125;0;57;1;1;1;3;0;17000;1;0
684;75024863;0;40;1;0;1;1;1;19000;4;1
685;64361931;1;28;1;0;1;2;2;10000;2;0
686;63333001;0;48;1;0;1;2;2;5500;1;0
687;64004071;0;33;1;0;0;1;0;20000;1;0
688;62168276;0;28;1;0;0;2;2;16000;1;0
689;59914934;0;40;1;0;1;3;2;11000;1;1
690;73843648;1;36;1;0;1;2;2;8000;1;0
692;66316628;0;60;1;0;1;5;0;9000;2;1
693;66888125;0;26;1;0;0;1;1;10000;1;0
694;60110312;0;46;1;0;1;2;0;13000;1;0
695;66912666;0;27;1;0;1;0;0;15000;1;0
696;61256447;0;51;0;1;1;1;0;3000;1;1
697;61108642;0;24;1;0;0;1;1;25000;2;0
698;74834892;0;53;1;1;1;0;0;15000;1;0
699;61975847;0;35;1;0;1;1;1;8100;1;0
700;62623145;0;24;1;0;0;0;0;15000;1;0
701;62778818;0;53;1;0;1;0;0;5000;1;0
702;62133110;0;45;1;0;1;1;1;9500;1;0
703;61101727;0;40;1;0;1;0;1;26000;1;1
704;60444860;0;53;1;0;1;2;0;6200;1;1
705;66528981;0;41;1;0;1;1;0;10500;1;1
706;64594031;0;56;0;1;1;0;0;9000;2;1
707;61873624;0;45;1;0;1;0;0;100000;1;0
708;61307446;0;33;1;0;1;0;0;6500;1;1
709;74835605;0;36;1;0;0;1;1;22000;3;1
710;64437858;0;53;1;0;0;2;0;25000;1;0
711;60460108;0;27;1;0;0;0;0;14000;1;0
712;66664155;0;58;1;1;1;0;0;15000;3;1
713;62018073;0;61;0;1;0;3;1;7000;1;0
714;64598930;0;29;1;0;1;0;0;20000;1;1
715;62496377;0;31;1;0;1;0;0;30000;1;1
716;61877542;1;61;0;1;1;0;0;15000;1;0
717;67430755;0;41;1;0;1;2;2;9000;1;0
718;62508395;1;22;1;0;0;0;0;18000;2;0
719;74845983;1;22;1;0;1;0;0;17000;2;1
720;66903506;0;23;1;0;1;1;1;15000;1;0
722;66191395;1;23;1;0;1;1;0;10000;1;0
723;63912442;0;34;1;0;0;1;1;25000;1;0
724;60528049;0;50;1;0;1;0;0;7000;1;1
725;74561729;0;33;1;0;1;1;1;10000;1;1
726;67430347;0;36;1;0;0;2;2;10000;1;0
727;67091923;0;51;1;0;1;2;0;10000;1;1
728;65500740;1;24;1;0;1;1;1;13000;1;1
729;67437598;0;33;1;0;0;1;1;24500;2;1
730;63595268;0;30;1;0;0;1;1;16000;1;0
731;66197011;0;24;1;0;1;1;1;18000;1;0
732;59974976;0;33;1;0;0;1;1;9000;1;1
733;65223234;0;29;1;0;1;0;0;12000;1;0
734;67147197;0;44;1;0;1;1;1;13000;2;1
735;61464618;0;34;1;0;1;1;1;22000;1;0
736;61073584;0;41;1;0;1;1;1;7000;1;1
737;66907806;0;33;1;0;0;1;1;10000;3;1
739;65570333;0;26;1;0;1;1;1;28000;1;1
740;60400722;0;46;1;0;1;2;0;7000;1;0
741;61244590;0;29;1;0;0;1;1;10000;1;0
743;64465985;0;30;1;0;0;2;2;7000;1;0
744;64551710;0;57;0;1;0;0;0;7500;1;1
745;67168636;0;27;1;0;0;0;0;25000;3;1
746;61970774;0;43;1;0;1;2;2;8000;1;0
747;66744929;0;35;1;0;1;2;2;5000;3;1
748;61297528;1;41;1;0;1;0;0;25000;1;1
749;60469401;0;57;0;1;1;4;0;9000;4;0
750;61937581;0;39;1;0;1;2;0;9000;2;0
751;65473723;0;23;1;0;1;0;0;15000;1;1
752;62372341;0;28;1;0;1;0;0;15000;1;0
753;66917483;0;47;1;0;0;1;0;8000;3;1
754;61029449;1;39;1;0;0;1;1;15000;1;1
755;63990770;0;53;1;0;0;1;1;10500;1;1
756;63917023;0;40;1;0;0;1;1;10000;1;0
757;60035997;0;65;0;1;1;2;0;8000;1;0
758;61129832;0;40;1;0;0;2;2;12000;1;0
759;63631920;0;39;1;0;1;1;1;14000;1;1
760;61931031;0;28;1;0;0;2;2;10000;1;1
761;62783872;0;56;0;1;1;0;0;6000;1;0
762;62447822;0;38;1;0;1;1;1;15000;1;1
763;74173635;1;42;1;0;1;2;2;10000;2;0
764;63330021;0;39;1;0;1;1;1;12000;1;0
765;67327981;0;40;1;0;0;2;2;30000;1;0
766;74039053;0;32;1;0;1;1;1;4000;2;1
767;59934534;0;44;1;0;0;2;0;10000;1;1
768;64374779;0;41;1;0;1;2;2;5000;1;0
769;62793726;0;41;1;0;1;3;1;6700;1;0
770;63327628;0;43;1;0;1;1;1;9000;1;0
771;67138645;0;61;1;1;1;0;0;14000;2;1
772;61844398;0;32;1;0;0;0;0;25000;1;1
773;63091070;0;61;0;1;1;0;0;10000;1;0
774;61228021;0;53;0;1;1;5;0;5000;1;0
775;74541781;0;23;1;0;1;0;0;15000;2;1
776;61309865;0;60;1;1;1;0;0;19000;1;0
777;62384904;0;62;1;1;1;1;0;8000;1;0
778;74957973;0;47;1;0;1;1;0;10000;2;1
779;59914507;0;33;1;0;1;1;1;8000;1;1
780;60466634;1;32;1;0;1;2;2;5500;1;1
781;66087113;0;23;1;0;1;1;1;9000;1;1
782;61428438;1;53;1;0;0;0;0;18000;1;0
783;61874190;0;28;1;0;0;0;0;25000;1;1
784;60377119;0;61;0;1;1;0;0;10000;1;0
785;66674048;0;33;1;0;0;1;1;7500;2;1
786;67212285;0;56;1;0;0;0;0;15000;2;1
787;60379039;0;61;0;1;1;0;0;9000;1;0
788;75017867;0;26;1;0;1;2;2;14000;2;1
789;62180474;0;61;0;1;1;2;0;8000;1;0
790;67534554;0;44;1;0;1;1;1;17000;1;1
791;61236226;0;26;1;0;1;1;1;6000;1;0
792;62381638;0;28;1;0;0;1;1;21000;1;0
793;60450247;0;56;1;1;1;1;0;13500;1;0
794;59916079;0;23;1;0;0;1;1;18000;1;1
795;62996576;0;51;1;0;0;1;0;9000;1;0
796;64567401;0;46;1;0;1;3;0;5500;1;0
797;61147112;1;48;1;0;1;2;0;30000;1;0
798;63908180;0;23;1;0;0;0;0;11000;1;0
799;62072888;0;60;1;1;1;0;0;5000;1;0
800;63625907;0;26;1;0;0;0;0;15000;1;1
801;64588753;0;35;1;0;1;2;2;5000;1;1
802;66534226;0;31;1;0;1;1;1;4300;2;1
803;59966600;0;45;1;0;1;1;0;12000;1;0
804;74830348;0;33;1;0;0;3;3;35000;1;0
805;61413088;0;33;1;0;1;2;2;16000;2;1
806;67225801;0;45;1;0;0;1;1;20000;1;1
807;62027335;0;40;1;0;0;2;2;16000;1;0
808;61079617;0;42;1;0;1;2;2;4500;1;1
810;66595888;0;40;1;0;1;2;2;9000;4;1
811;62175061;0;23;1;0;0;0;0;11000;1;0
812;66323534;1;49;1;0;1;0;0;8000;3;1
814;61235853;0;53;1;0;1;2;0;28000;1;0
815;73849095;0;24;1;0;1;0;0;11000;1;0
816;61246897;0;38;1;0;1;1;1;5600;1;0
817;61532341;1;25;1;0;0;0;0;15000;1;0
818;62589185;0;27;1;0;1;0;0;10000;1;1
819;63334199;0;27;1;0;0;0;0;12000;1;0
820;64454399;0;23;1;0;0;0;1;16000;1;0
821;61107757;0;60;0;1;1;2;0;8000;1;1
822;74190751;0;52;1;0;1;2;0;5000;2;1
823;75025552;0;45;1;0;1;1;1;8500;2;1
824;59917064;0;24;1;0;0;0;0;15000;2;1
825;61112226;0;32;1;0;0;0;0;12000;1;0
826;62503669;1;39;1;0;0;1;1;12900;1;1
827;61449609;0;34;1;0;0;1;1;6500;2;0
828;66326365;0;56;1;0;1;2;0;8500;2;1
829;62254295;0;41;1;0;0;1;1;10000;1;0
830;62606293;0;46;1;0;0;1;0;10000;1;0
831;61063307;0;61;1;1;1;0;0;13000;1;1
832;61304588;0;28;1;0;0;1;1;10000;1;0
833;74035002;0;59;1;1;1;3;0;13500;2;1
834;61028578;0;57;0;1;1;0;0;3500;1;1
835;62496546;1;24;1;0;0;1;1;22000;1;1
836;67152713;0;49;1;0;1;2;0;30000;1;1
837;62162918;0;32;1;0;0;3;3;15000;1;0
838;74036552;0;58;0;1;1;5;1;5350;2;0
839;62077703;0;42;1;0;1;1;0;16000;1;0
840;61355114;1;27;1;0;1;2;2;6500;1;1
841;61117426;0;38;1;0;1;2;2;40000;1;1
842;61448744;1;30;1;0;0;0;0;20000;1;0
843;64456216;0;29;1;0;1;1;0;10000;1;0
844;66652617;1;33;1;0;0;1;1;13000;4;1
845;74486834;0;34;1;1;0;1;1;11000;4;0
846;62997974;0;61;0;1;0;3;0;5800;1;0
847;61034324;1;42;1;0;0;2;2;21000;1;0
848;59915164;0;29;1;0;0;0;0;10000;1;1
849;61917877;0;27;1;0;1;1;1;5000;1;1
850;61371136;1;26;1;0;1;1;1;9100;1;1
852;74167677;0;58;0;1;1;2;0;6000;4;1
853;62023965;0;27;1;0;1;1;1;5000;1;0
854;67150174;0;44;1;0;1;1;2;22955;3;1
855;65200123;0;50;1;0;0;2;2;28000;1;0
856;74486992;1;35;1;0;1;1;1;8000;3;1
857;66193091;0;49;1;0;1;0;0;10000;1;0
858;62178270;0;24;1;0;0;1;1;12000;1;0
859;65225127;0;25;1;0;0;0;0;17000;1;0
860;74818916;1;28;1;0;1;1;1;27000;1;0
861;61149092;0;38;1;0;0;1;1;35000;1;1
862;61111207;0;42;1;0;1;2;2;15000;1;0
863;67092249;0;41;1;0;1;2;2;10000;1;1
864;61925330;0;58;1;1;0;2;0;20000;1;1
865;60377066;0;58;1;0;1;0;0;10000;1;0
866;72293950;0;29;1;0;1;1;1;15000;2;1
867;73847274;0;45;1;0;1;2;2;12000;2;1
868;65570419;0;23;1;0;1;0;0;6000;1;1
869;65400226;0;25;1;0;1;1;1;5000;1;1
870;66333790;0;40;1;0;1;2;1;13000;4;1
871;63757465;0;32;1;0;0;2;1;5500;3;0
872;62139513;0;32;1;0;1;2;2;14000;1;0
873;66428120;0;57;1;0;1;2;0;14000;2;1
874;66755359;0;23;1;0;1;0;0;7500;1;1
875;61529470;0;27;1;0;1;1;1;13000;1;0
876;62173973;0;29;1;0;1;1;1;8000;1;0
877;66980352;0;54;1;0;0;0;0;10000;1;1
878;62173562;0;53;1;1;1;0;0;10000;1;0
879;64456173;0;27;1;0;0;2;2;8500;1;0
880;61246463;0;61;0;1;1;0;0;4000;1;0
881;65495163;0;23;1;0;1;1;1;12000;2;1
882;74644232;0;41;1;0;1;2;2;8000;2;1
883;61843246;1;33;1;0;1;2;2;8000;1;0
884;67077272;0;56;0;1;1;2;0;9500;1;1
885;66082603;0;23;1;0;1;1;0;4300;1;1
886;64424125;1;54;0;1;1;5;1;10000;1;1
887;62610696;0;55;0;1;1;0;0;7200;1;0
888;62504291;0;55;1;0;0;1;1;5000;1;1
889;61516668;0;50;1;0;1;0;0;8500;1;0
890;74461210;0;29;1;0;1;1;1;12000;2;1
891;74997058;0;51;1;1;1;5;2;10000;1;1
892;61961873;0;31;1;0;1;1;1;15000;1;0
893;66581752;0;49;1;0;1;1;1;20000;2;1
895;74464739;0;31;1;0;1;0;0;20000;2;1
896;67022816;0;59;0;1;1;2;0;9000;2;1
897;67219814;1;37;1;0;0;0;0;25000;2;0
898;62126363;1;28;1;0;0;1;1;30000;1;0
899;66536317;0;39;1;0;1;1;1;16000;2;1
900;62601841;0;23;1;0;1;0;0;15000;1;0
901;64565042;0;48;1;0;1;1;1;13000;1;0
903;64891518;0;39;1;0;1;2;1;11000;1;0
904;59910150;0;49;1;0;1;2;1;5000;1;1
905;61150447;0;54;1;0;1;3;0;10500;1;0
906;65244181;0;47;1;0;0;0;1;18600;2;1
907;74988917;0;43;1;0;0;2;0;20000;2;1
908;67431370;0;44;1;0;1;1;0;15000;5;1
909;63980109;0;26;1;0;0;1;1;12000;1;1
910;67085473;0;40;1;0;1;2;1;16000;1;1
911;66090772;0;26;1;0;1;1;1;9500;1;1
912;62127947;0;26;1;0;0;2;2;30000;1;0
913;75074801;0;44;1;0;1;0;0;26000;1;0
914;61127479;0;49;1;0;1;0;0;18000;1;1
915;61372730;1;56;1;0;1;2;0;30000;2;0
916;62509041;0;45;1;0;1;1;0;6000;1;1
917;63592616;0;56;0;1;1;0;0;5460;1;0
918;61927936;1;35;1;0;1;1;1;8000;1;1
919;62027099;0;37;1;0;0;1;1;10000;1;0
920;67222258;1;24;1;0;0;0;0;10000;1;1
921;74465940;0;28;1;0;0;1;1;23000;2;0
922;60089684;0;63;0;1;1;0;0;5600;1;0
923;61109318;0;31;1;0;0;1;1;12000;2;0
924;60083324;0;51;1;0;1;2;0;5000;1;0
926;62608553;0;54;1;0;1;1;0;11000;1;1
927;60389919;0;27;1;0;0;1;2;18500;1;0
928;61932130;0;46;1;0;1;1;0;12000;2;1
929;61937715;0;43;1;0;0;2;2;7000;1;1
930;74830029;1;31;1;0;1;0;0;23000;2;1
931;66739974;0;57;0;1;1;0;0;12000;1;1
932;66899361;0;26;1;0;1;0;0;15000;1;0
933;62592308;0;52;0;1;1;2;0;6000;1;0
934;66831701;0;45;1;0;1;2;1;7500;2;1
935;72291975;0;52;1;0;0;2;0;25000;2;1
936;62940815;1;32;1;0;0;1;1;35000;1;0
937;74548431;0;27;1;0;0;0;0;10000;1;1
939;74840457;0;26;1;0;0;0;0;19000;1;1
940;62493560;0;30;1;0;1;0;0;15000;1;1
941;63991953;0;27;1;0;0;1;1;15000;3;1
942;62031957;0;46;1;0;1;2;1;30000;1;0
943;67171304;0;32;1;0;0;0;0;15000;2;1
944;67414918;0;30;1;0;0;0;0;18000;1;0
945;74982500;0;28;1;0;0;0;0;16000;1;1
947;61307497;0;40;1;0;0;2;2;17000;1;1
948;66582934;0;39;0;1;1;1;1;6000;2;1
949;64466589;0;29;1;0;1;0;0;20000;1;0
950;73815842;0;26;1;0;1;0;0;9500;1;0
951;62502762;0;28;1;0;1;1;1;16000;1;1
952;62243712;0;29;1;0;0;2;3;20000;1;0
954;61310521;0;54;0;1;1;0;0;7500;1;0
956;61938956;0;54;1;0;1;1;0;16000;1;1
957;62087502;0;56;1;1;1;1;0;11000;1;0
958;61375129;0;37;1;0;0;2;2;35000;1;1
959;67096069;0;35;1;0;1;2;2;11000;5;1
960;64823912;0;47;1;0;0;1;1;10000;1;0
961;64428510;0;31;1;0;1;0;0;13000;1;0
962;60084653;0;41;1;0;1;2;2;20000;1;0
963;66847453;0;42;1;0;1;1;1;9000;3;1
964;61102831;0;32;1;0;1;0;0;10000;1;1
965;63635277;0;47;1;0;0;0;0;12000;1;1
966;61291770;0;48;1;0;1;1;0;7000;1;0
967;73842876;0;61;0;1;1;3;0;9000;1;0
968;67437369;0;48;1;0;1;2;0;12000;1;0
969;59935139;0;60;1;1;1;0;0;5000;1;1
970;60445422;0;37;1;0;1;0;0;11000;1;0
972;67206159;0;55;0;1;0;3;0;15000;3;0
973;67433842;1;31;1;0;1;2;2;15000;1;0
974;66843175;0;29;1;0;0;2;2;25000;2;1
975;64569824;1;47;1;0;0;1;1;15000;1;0
976;66198380;0;45;1;0;1;2;0;9000;1;0
977;60194005;0;53;1;0;1;0;0;16000;1;0
978;66830974;0;51;1;0;1;1;0;6000;1;1
979;60035580;0;56;1;1;1;2;0;45000;1;1
980;64888636;1;35;1;0;0;0;0;12000;1;0
981;62186068;0;28;1;0;0;0;0;20000;1;0
982;67425502;1;49;1;0;1;0;0;16000;1;0
983;74032221;0;43;1;0;1;2;2;7600;1;0
984;74994302;0;50;1;0;0;0;0;5000;1;1
985;67215866;1;25;1;0;1;1;1;15000;1;0
986;60114932;1;44;1;0;1;2;2;15000;1;0
987;60054689;0;38;1;0;1;2;2;12000;1;0
988;61144955;0;29;1;0;0;0;0;10000;1;0
989;61918957;0;40;1;0;0;1;1;20000;2;0
990;74471680;0;24;1;0;0;0;0;10000;1;1
991;65414508;0;26;1;0;1;1;0;15000;1;1
992;60462423;0;42;1;0;0;2;2;22000;1;0
993;73836902;0;42;1;0;1;1;0;13000;2;1
994;66754122;0;30;1;0;1;1;1;7000;3;1
995;66912071;0;27;1;0;1;1;1;11000;1;0
996;63902170;1;41;1;0;0;2;1;7500;1;0
997;61852981;0;36;1;0;0;1;1;7500;1;1
998;64334102;0;27;1;0;1;0;0;18000;1;1
999;67222001;0;40;1;0;1;1;1;8000;5;0
1000;60443619;0;52;1;0;1;1;0;30000;1;0
1001;62508063;0;44;1;0;1;1;1;15000;1;1
1002;73845037;0;55;1;0;0;2;2;13000;1;0
1003;64548977;1;50;1;0;1;2;0;10000;2;0
1004;61239708;1;39;1;0;0;1;1;10000;1;0
1005;74660542;0;25;1;0;0;1;2;15000;2;1
1006;62785275;0;44;1;0;0;0;0;6000;1;0
1007;62371923;0;51;1;0;0;0;0;14000;1;0
1008;67331692;0;24;1;0;1;0;0;16000;1;0
1009;74467747;0;39;1;0;0;1;1;24000;2;1
1010;61524375;1;31;1;0;0;1;1;24000;1;1
1011;62949097;0;25;1;0;0;0;0;23000;2;1
1012;74476122;0;45;1;0;0;2;0;20000;1;1
1013;67214273;0;52;1;0;1;2;0;12000;1;1
1014;63008164;0;41;1;0;0;0;0;18000;2;0
1015;66926769;0;38;1;0;0;2;2;4500;2;1
1016;59922118;0;37;1;1;1;3;3;15000;2;0
1017;60060805;0;27;1;0;1;1;1;17000;1;0
1018;74991485;0;34;1;0;1;0;0;15000;2;1
1019;67173615;0;24;1;0;1;2;2;15000;1;1
1022;61360641;0;33;1;0;1;2;2;8000;1;0
1023;66848479;0;42;1;0;0;1;1;25000;2;1
1024;61975692;1;53;1;0;0;0;0;20000;1;1
1025;66525218;0;44;1;0;1;3;1;10000;2;1
1026;59919854;0;26;1;0;0;0;0;8000;1;1
1027;62379650;0;31;1;0;0;0;0;25000;1;0
1028;73844427;0;54;1;0;0;0;0;15000;1;0
1029;61518068;1;27;1;0;1;1;1;15000;1;0
1030;62446505;0;28;1;0;1;2;2;7000;1;0
1031;64438162;0;45;1;0;1;0;0;12000;1;1
1032;61965459;0;52;0;1;1;3;0;7200;1;0
1033;60444315;0;39;1;0;0;1;1;13000;1;0
1034;61293598;0;31;1;0;0;1;1;43000;1;0
1035;74548752;0;49;1;0;1;2;0;8000;3;0
1036;67156822;0;41;1;0;1;1;2;13000;3;1
1037;67070102;0;47;1;0;1;1;0;16000;3;1
1038;72298775;0;53;1;0;1;2;0;8000;2;1
1039;62940521;0;27;1;0;1;1;0;25000;1;1
1040;67314506;0;59;0;1;1;2;0;7500;1;0
1041;64564107;0;23;1;0;1;1;1;10000;2;1
1042;66754878;0;28;1;0;1;0;0;18000;3;1
1043;73850084;0;42;1;0;1;2;1;8000;1;0
1044;72294621;0;31;0;1;1;0;0;8000;2;0
1045;62767729;0;42;1;0;1;1;1;10000;1;0
1046;66903106;1;22;1;0;1;0;0;8000;1;0
1047;75005613;0;53;1;1;1;1;0;10200;4;1
1048;66847737;0;51;1;0;1;1;0;8000;3;1
1049;61288449;0;46;1;0;1;2;0;13000;1;1
1050;67166010;0;61;1;1;1;0;0;10500;2;1
1051;61425487;0;48;1;0;1;0;0;9000;2;0
1052;63899176;0;28;1;0;1;2;2;6800;1;0
1053;61248181;0;32;1;0;1;0;0;16000;1;0
1054;60447763;0;49;1;0;1;2;0;6000;1;0
1055;74958945;0;53;0;1;0;0;0;8350;1;1
1056;62386971;0;51;1;0;1;0;0;4600;1;0
1057;66314201;0;25;1;0;0;1;1;10000;2;1
1058;62509247;0;40;1;0;0;1;0;15000;1;1
1059;62090541;0;22;1;0;0;0;0;30000;1;0
1060;60524663;0;45;1;0;1;0;0;15000;1;1
1061;65213523;0;29;1;0;0;2;2;27000;1;0
1062;62391304;0;23;1;0;0;0;0;11000;1;0
1063;62134723;0;48;1;0;1;1;0;10000;1;0
1064;60083007;0;23;1;0;0;0;0;10000;1;1
1065;75032321;0;27;1;0;0;1;1;30000;2;1
1066;67317010;0;57;1;1;0;0;0;11640;1;0
1067;60401871;0;36;1;0;1;0;0;30000;1;0
1068;67233198;0;40;1;0;0;1;1;15000;1;0
1069;66749483;0;37;1;0;0;2;2;15000;1;1
1070;62016339;0;50;1;0;0;0;0;20000;1;0
1071;66661468;0;45;1;0;1;2;0;10000;2;1
1072;61961300;0;56;1;0;0;5;1;25000;1;0
1074;66324867;0;51;1;0;0;2;0;25000;2;1
1075;66086068;0;23;1;0;1;0;0;6500;1;1
1076;63603914;0;37;1;0;1;1;0;8000;2;0
1077;66414105;0;32;1;0;1;1;1;11000;2;1
1078;62427792;0;38;1;0;1;2;2;9600;1;0
1079;62602201;0;55;1;0;1;1;0;10000;1;0
1080;61104889;0;22;1;0;0;0;0;15000;1;1
1081;74482308;0;24;1;0;1;1;1;5000;1;1
1082;61119773;0;49;1;0;0;2;0;25000;1;1
1083;59969123;0;58;1;0;0;0;0;7000;1;0
